# y/Rwing   CL_no_prop CL_with_prop 
-3.449033e-01 	 3.366268e-01 	 3.962824e-01 
-3.408027e-01 	 3.363405e-01 	 3.959096e-01 
-3.366698e-01 	 3.360311e-01 	 3.971246e-01 
-3.325692e-01 	 3.357007e-01 	 4.012551e-01 
-3.284686e-01 	 3.353562e-01 	 4.079924e-01 
-3.243680e-01 	 3.349862e-01 	 4.171405e-01 
-3.202577e-01 	 3.346055e-01 	 4.294845e-01 
-3.161474e-01 	 3.341980e-01 	 4.440143e-01 
-3.120403e-01 	 3.337788e-01 	 4.610423e-01 
-3.079332e-01 	 3.333359e-01 	 4.807773e-01 
-3.038262e-01 	 3.328796e-01 	 5.028913e-01 
-2.997191e-01 	 3.324002e-01 	 5.262736e-01 
-2.956120e-01 	 3.318989e-01 	 5.494255e-01 
-2.915050e-01 	 3.313951e-01 	 5.712734e-01 
-2.873979e-01 	 3.308536e-01 	 5.912057e-01 
-2.832908e-01 	 3.302941e-01 	 6.089247e-01 
-2.791838e-01 	 3.296947e-01 	 6.243899e-01 
-2.750735e-01 	 3.290761e-01 	 6.376722e-01 
-2.709664e-01 	 3.284546e-01 	 6.489384e-01 
-2.668593e-01 	 3.277951e-01 	 6.579754e-01 
-2.627523e-01 	 3.271258e-01 	 6.647803e-01 
-2.586452e-01 	 3.264124e-01 	 6.702748e-01 
-2.545381e-01 	 3.256380e-01 	 6.755409e-01 
-2.504310e-01 	 3.248052e-01 	 6.805779e-01 
-2.463240e-01 	 3.239044e-01 	 6.840723e-01 
-2.422169e-01 	 3.229867e-01 	 6.868012e-01 
-2.381098e-01 	 3.220898e-01 	 6.867897e-01 
-2.340028e-01 	 3.212729e-01 	 6.870611e-01 
-2.298925e-01 	 3.205967e-01 	 6.876152e-01 
-2.257854e-01 	 3.201257e-01 	 6.894041e-01 
-2.216783e-01 	 3.199238e-01 	 6.916259e-01 
-2.175713e-01 	 3.200551e-01 	 6.937857e-01 
-2.134642e-01 	 3.205315e-01 	 6.959545e-01 
-2.093571e-01 	 3.213808e-01 	 6.984865e-01 
-2.052501e-01 	 3.225714e-01 	 7.010116e-01 
-2.011430e-01 	 3.240479e-01 	 7.035708e-01 
-1.970359e-01 	 3.257317e-01 	 7.058351e-01 
-1.929256e-01 	 3.275303e-01 	 7.069041e-01 
-1.887831e-01 	 3.294190e-01 	 7.064947e-01 
-1.845145e-01 	 3.314455e-01 	 7.042383e-01 
-1.800265e-01 	 3.336088e-01 	 6.989045e-01 
-1.752898e-01 	 3.356096e-01 	 6.891820e-01 
-1.702980e-01 	 3.375565e-01 	 6.736237e-01 
-1.650512e-01 	 3.395955e-01 	 6.526849e-01 
-1.595589e-01 	 3.416639e-01 	 6.260914e-01 
-1.538213e-01 	 3.439716e-01 	 5.974700e-01 
-1.478512e-01 	 3.450243e-01 	 5.672666e-01 
-1.416551e-01 	 3.476774e-01 	 5.458384e-01 
-1.352556e-01 	 3.479776e-01 	 5.122918e-01 
-1.286623e-01 	 4.275181e-01 	 5.571070e-01 
-1.219011e-01 	 3.225081e-01 	 4.576481e-01 
-1.149947e-01 	 1.472203e-01 	 2.994384e-01 
1.149947e-01 	 1.287373e-01 	 8.507022e-02 
1.219011e-01 	 3.082483e-01 	 2.923535e-01 
1.286623e-01 	 4.112871e-01 	 3.843168e-01 
1.352556e-01 	 3.334796e-01 	 2.783376e-01 
1.416551e-01 	 3.342825e-01 	 2.717580e-01 
1.478512e-01 	 3.315107e-01 	 2.584897e-01 
1.538213e-01 	 3.308802e-01 	 2.422857e-01 
1.595589e-01 	 3.294450e-01 	 2.232734e-01 
1.650512e-01 	 3.282400e-01 	 2.062474e-01 
1.702980e-01 	 3.275473e-01 	 1.934752e-01 
1.752898e-01 	 3.270311e-01 	 1.850638e-01 
1.800265e-01 	 3.265294e-01 	 1.803676e-01 
1.845145e-01 	 3.263906e-01 	 1.780852e-01 
1.887831e-01 	 3.265331e-01 	 1.772962e-01 
1.929256e-01 	 3.270187e-01 	 1.771213e-01 
1.970359e-01 	 3.275572e-01 	 1.771587e-01 
2.011430e-01 	 3.281278e-01 	 1.771585e-01 
2.052501e-01 	 3.286945e-01 	 1.770989e-01 
2.093571e-01 	 3.292891e-01 	 1.773051e-01 
2.134642e-01 	 3.298986e-01 	 1.779104e-01 
2.175713e-01 	 3.305353e-01 	 1.787498e-01 
2.216783e-01 	 3.311593e-01 	 1.797112e-01 
2.257854e-01 	 3.317788e-01 	 1.807353e-01 
2.298925e-01 	 3.323853e-01 	 1.818841e-01 
2.340028e-01 	 3.329663e-01 	 1.831021e-01 
2.381098e-01 	 3.335416e-01 	 1.844454e-01 
2.422169e-01 	 3.341062e-01 	 1.842918e-01 
2.463240e-01 	 3.346635e-01 	 1.839330e-01 
2.504310e-01 	 3.352024e-01 	 1.830429e-01 
2.545381e-01 	 3.357300e-01 	 1.833490e-01 
2.586452e-01 	 3.362440e-01 	 1.836698e-01 
2.627523e-01 	 3.367590e-01 	 1.830627e-01 
2.668593e-01 	 3.372358e-01 	 1.825183e-01 
2.709664e-01 	 3.376934e-01 	 1.819732e-01 
2.750735e-01 	 3.381355e-01 	 1.814468e-01 
2.791838e-01 	 3.385590e-01 	 1.814027e-01 
2.832908e-01 	 3.389671e-01 	 1.837077e-01 
2.873979e-01 	 3.393620e-01 	 1.887429e-01 
2.915050e-01 	 3.397314e-01 	 1.954707e-01 
2.956120e-01 	 3.400938e-01 	 2.036793e-01 
2.997191e-01 	 3.404292e-01 	 2.134225e-01 
3.038262e-01 	 3.407424e-01 	 2.250926e-01 
3.079332e-01 	 3.410468e-01 	 2.387823e-01 
3.120403e-01 	 3.413212e-01 	 2.529585e-01 
3.161474e-01 	 3.415809e-01 	 2.669190e-01 
3.202577e-01 	 3.418232e-01 	 2.821508e-01 
3.243680e-01 	 3.420533e-01 	 2.975575e-01 
3.284686e-01 	 3.422556e-01 	 3.073933e-01 
3.325692e-01 	 3.424462e-01 	 3.092791e-01 
3.366698e-01 	 3.426214e-01 	 3.088291e-01 
3.408027e-01 	 3.427760e-01 	 3.074929e-01 
3.449033e-01 	 3.429201e-01 	 3.079528e-01 
3.490039e-01 	 3.430472e-01 	 3.058231e-01 
3.531045e-01 	 3.431612e-01 	 3.014754e-01 
3.572374e-01 	 3.432594e-01 	 2.966726e-01 
3.613380e-01 	 3.433443e-01 	 2.921789e-01 
3.654386e-01 	 3.434128e-01 	 2.883761e-01 
3.695392e-01 	 3.434677e-01 	 2.854438e-01 
3.736399e-01 	 3.435059e-01 	 2.834325e-01 
3.777728e-01 	 3.435289e-01 	 2.820881e-01 
3.818734e-01 	 3.435397e-01 	 2.811204e-01 
3.859740e-01 	 3.435359e-01 	 2.804385e-01 
3.900746e-01 	 3.435167e-01 	 2.800784e-01 
3.941752e-01 	 3.434841e-01 	 2.799512e-01 
3.983081e-01 	 3.434397e-01 	 2.799702e-01 
4.024087e-01 	 3.433804e-01 	 2.801006e-01 
4.065093e-01 	 3.433108e-01 	 2.803102e-01 
4.106099e-01 	 3.432295e-01 	 2.805797e-01 
4.147105e-01 	 3.431356e-01 	 2.809202e-01 
4.188434e-01 	 3.430294e-01 	 2.812555e-01 
4.229440e-01 	 3.429127e-01 	 2.815898e-01 
4.270447e-01 	 3.427835e-01 	 2.818681e-01 
4.311453e-01 	 3.426377e-01 	 2.822326e-01 
4.352782e-01 	 3.424767e-01 	 2.825492e-01 
4.394111e-01 	 3.423093e-01 	 2.828856e-01 
4.438023e-01 	 3.421380e-01 	 2.832770e-01 
4.485486e-01 	 3.419311e-01 	 2.835897e-01 
4.537471e-01 	 3.416649e-01 	 2.839125e-01 
4.594298e-01 	 3.413328e-01 	 2.842663e-01 
4.656291e-01 	 3.409300e-01 	 2.846022e-01 
4.724420e-01 	 3.404414e-01 	 2.849280e-01 
4.798360e-01 	 3.398584e-01 	 2.852160e-01 
4.878758e-01 	 3.391686e-01 	 2.854590e-01 
4.965936e-01 	 3.383501e-01 	 2.856437e-01 
5.060541e-01 	 3.373787e-01 	 2.857703e-01 
5.162249e-01 	 3.362606e-01 	 2.858118e-01 
5.271706e-01 	 3.348516e-01 	 2.857164e-01 
5.389235e-01 	 3.333307e-01 	 2.854685e-01 
5.514514e-01 	 3.315809e-01 	 2.850431e-01 
5.647864e-01 	 3.295848e-01 	 2.844073e-01 
5.788641e-01 	 3.273068e-01 	 2.835484e-01 
5.937167e-01 	 3.247153e-01 	 2.824007e-01 
6.092796e-01 	 3.217800e-01 	 2.809810e-01 
6.254884e-01 	 3.184660e-01 	 2.791828e-01 
6.423105e-01 	 3.147632e-01 	 2.769696e-01 
6.596493e-01 	 3.106297e-01 	 2.742364e-01 
6.774079e-01 	 3.060387e-01 	 2.711127e-01 
6.954893e-01 	 3.009843e-01 	 2.675227e-01 
7.137968e-01 	 2.954413e-01 	 2.634173e-01 
7.322011e-01 	 2.894358e-01 	 2.588132e-01 
7.506054e-01 	 2.829383e-01 	 2.536764e-01 
7.688483e-01 	 2.759880e-01 	 2.480332e-01 
7.868651e-01 	 2.685687e-01 	 2.418690e-01 
8.045268e-01 	 2.606875e-01 	 2.351948e-01 
8.217688e-01 	 2.523991e-01 	 2.280723e-01 
8.384295e-01 	 2.437386e-01 	 2.205222e-01 
8.545091e-01 	 2.347183e-01 	 2.125856e-01 
8.699106e-01 	 2.254497e-01 	 2.043516e-01 
8.846017e-01 	 2.159538e-01 	 1.958667e-01 
8.985180e-01 	 2.063606e-01 	 1.872248e-01 
9.114656e-01 	 1.967895e-01 	 1.787289e-01 
9.234768e-01 	 1.874109e-01 	 1.705327e-01 
9.346808e-01 	 1.778797e-01 	 1.621938e-01 
9.452068e-01 	 1.684624e-01 	 1.536690e-01 
9.553453e-01 	 1.572971e-01 	 1.453694e-01 
9.651610e-01 	 1.487772e-01 	 1.378448e-01 
9.741694e-01 	 1.432143e-01 	 1.332306e-01 
9.817571e-01 	 1.453992e-01 	 1.336523e-01 
9.876982e-01 	 1.526178e-01 	 1.387358e-01 
9.920248e-01 	 1.563016e-01 	 1.384041e-01 
9.950599e-01 	 1.506707e-01 	 1.325703e-01 
9.969649e-01 	 1.349998e-01 	 1.200721e-01 
9.980627e-01 	 1.165635e-01 	 1.061257e-01 
9.987408e-01 	 1.030400e-01 	 9.596449e-02 
9.991605e-01 	 8.873606e-02 	 8.485076e-02 
9.993865e-01 	 7.986790e-02 	 7.805307e-02 
9.995803e-01 	 6.939635e-02 	 6.983879e-02 
9.996771e-01 	 6.528704e-02 	 6.815546e-02 
9.997417e-01 	 5.535776e-02 	 6.249894e-02 
9.997740e-01 	 2.811626e-02 	 3.895143e-02 
9.998063e-01 	 1.827089e-02 	 3.015799e-02 
9.998063e-01 	 1.495599e-02 	 2.738239e-02 
9.998386e-01 	 7.601729e-03 	 2.060465e-02 
9.998708e-01 	 3.534039e-03 	 1.635109e-02 
9.998708e-01 	 5.579061e-04 	 1.270513e-02 
9.999031e-01 	 -8.770677e-04 	 1.004437e-02 
9.999031e-01 	 -1.354301e-03 	 8.043229e-03 
9.999354e-01 	 -1.447834e-03 	 6.243244e-03 
9.999354e-01 	 4.729365e-05 	 6.154522e-03 
9.999677e-01 	 8.622438e-04 	 5.517810e-03 
9.999677e-01 	 5.426062e-04 	 3.115844e-03 
1.000000e+00 	 1.595658e-03 	 3.338641e-03 
1.000000e+00 	 2.324793e-03 	 3.515724e-03 
1.000000e+00 	 2.119238e-03 	 3.045868e-03
